recipeName,protein,carbs,fat,totalCalories,proteinRatio,carbRatio,fatRatio,healthIndex,highProtein,lowCarb,dietType_dash,dietType_keto,dietType_mediterranean,dietType_paleo,dietType_vegan,cuisineType_american,cuisineType_asian,cuisineType_british,cuisineType_caribbean,cuisineType_central europe,cuisineType_chinese,cuisineType_eastern europe,cuisineType_french,cuisineType_indian,cuisineType_italian,cuisineType_japanese,cuisineType_kosher,cuisineType_mediterranean,cuisineType_mexican,cuisineType_middle eastern,cuisineType_nordic,cuisineType_south american,cuisineType_south east asian,cuisineType_world
Spring Lamb with Grilled Baby Artichokes – Mr. Bean,1.8303341452320674,0.3900408833047868,1.166771337970894,4226.86,0.2342921222846274,0.2125738728039254,0.5531340049114472,-0.010623015666475749,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
"Skillet Cod with Bulgur, Zucchini, and Tomatoes",1.365479606915509,-0.03643547967099345,-0.5485165030993304,1858.0,0.4431431646932185,0.31291711517761034,0.24393972012917114,0.18492787944025835,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Eggs Baked Over a Spicy Vegetable Ragout,-0.40885256952421456,-0.3977138921010313,-0.6232153146290814,870.0,0.21388505747126438,0.3594942528735632,0.42662068965517247,0.07997701149425285,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Instant Pot Chicken Breast,0.2114732039360704,-0.8124094372801799,-0.7523001029743528,642.5999999999999,0.6362900715841893,0.0068471833177715545,0.3568627450980393,0.08656707127295361,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Baccalà in Zimino (Salted Cod with Greens),2.3832816255247633,-0.5820110691387486,-0.5268931629196657,1841.64,0.6455767685323951,0.09541495623466041,0.25900827523294456,0.1541365304836993,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chicken-Garbanzo Salad,0.16035479639239514,-0.04654869312198317,-0.6549131655742719,1300.73,0.30023140851675595,0.4411984039731535,0.2585701875100905,0.18897772789126105,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Spicy Lamb Burgers with Grilled Eggplant,1.8791138021038096,0.001381483393079906,1.7040785787989272,4545.780000000001,0.2217089256409241,0.13408479952835375,0.644206274830722,-0.07311528494559788,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Spiced Braised Lamb with Carrots and Spinach,2.3493140562419286,-0.2790988088061782,2.1104990862667172,4952.68,0.2375925761405946,0.08095818829401455,0.6814492355653908,-0.10077372250983305,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Cook the Book: Piedmontese Peppers,-0.7635630881006971,-0.5191262472014773,-0.40591712714176864,891.0899999999999,0.06585193414806585,0.24967175032824968,0.6844763155236845,-0.0857186142813857,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Greek Meatball Mezze Bowls,0.5122810879784814,-0.17823564273912623,-0.1938609615161927,1835.8199999999997,0.2815744462964779,0.2592628906973451,0.45916266300617714,0.05042869126602828,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Dinner Tonight: Zucchini Galette,-0.38657875360104454,-0.6151479812973107,-0.625344886010412,713.98,0.2718283425306031,0.21160256589820445,0.5165690915711925,0.011218801647104981,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vasilopita,0.23107416194846006,3.4744096047909516,1.2847168298599747,6075.54,0.06845811236532062,0.5253853978411795,0.40615648979349983,0.10884464590801808,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Yellow Tomato Gazpacho,-0.700528189038126,-0.33364560901523993,-0.7753977618026311,645.66,0.12594864169996592,0.5581885202738284,0.31586283802620574,0.1663011492116594,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Lamb Meatballs With Dilled Carrots,0.6732094080233849,-0.27544083798347974,0.5275722972053496,2614.0600000000004,0.21985723357535786,0.15442644774794761,0.6257163186766944,-0.05998714643122191,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Ratatouille & Tabouleh,-0.5850384534764894,0.24436757465967932,-0.03144019039393814,1934.4099999999999,0.06348188853448855,0.4084966475566194,0.5280214639088922,0.024036786410326694,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Sweet Orange Couscous with Dried Fruit,-0.724249802996302,0.7339439343270072,-0.9469920711829253,1242.43,0.058594850414107835,0.9290181338184043,0.012387015767487906,0.3854696039213477,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Provençal Turkey Kebabs with Grilled Lemon,0.49212328456801263,-0.6729761965090872,-0.482335977094902,1143.72,0.44563354667226246,0.09449865351659496,0.4598677998111426,0.03352918546497394,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Whole-Grain Orzo & Grilled Vegetable Salad,-0.006253346712916507,-0.01368074940626643,0.0887167794680626,2082.44,0.15879449107777416,0.2873168014444594,0.5538887074777665,-0.003601544342213936,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Persian Spinach and Yogurt Dip (Borani Esfanaj),-0.7333820675248017,-0.671147211097738,-0.8232312112909803,330.34,0.21044983955924199,0.33129502936368593,0.4582551310770721,0.058176424290125345,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sheet-Pan Chicken & Vegetables with Romesco Sauce,0.5255340084527675,0.09105556223776033,0.4253528709014797,2721.2200000000003,0.19170813091187036,0.24849148543667912,0.5598003836514504,-0.011031081647202345,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Shrimp Prepared in the Scampi Style,1.5332014408169792,-0.6147714254773271,0.1531772670491087,2259.23,0.3911067044966648,0.06699627749277409,0.5418970180105611,-0.018438583057059255,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Slow-Cooker Turkish Lamb & Vegetable Stew,0.7697664000503268,0.06986084894153716,0.04301290136104393,2373.0600000000004,0.2567992381145019,0.2783073331479187,0.4648934287375793,0.04889467607224429,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Grilled Merguez with Ratatouille,0.18407641035057132,-0.23853836762508102,1.555008582105784,3594.7799999999997,0.11100540227774719,0.1199294532627866,0.7690651444594663,-0.14944614134940107,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Fava Bean Salad with Mountain Ham and Mint,9.8793116363084,3.6107228116250365,1.6832743045351588,10080.16,0.38503753908668115,0.3267170362375201,0.2882454246757988,0.15972444881827275,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Golden Panko Latkes with Sour Cream and Chives,-0.38657875360104454,0.6236130790717948,1.3178889994537786,3770.3500000000004,0.051475327224263,0.28437678199636635,0.6641478907793706,-0.07005105626798577,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Roasted Black Sea Bass with Tomato and Olive Salad,0.22472612441035653,-0.591909107835462,-0.16208120397941259,1459.8600000000001,0.2833422382968229,0.11532612716287863,0.6013316345402984,-0.049266368007891165,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Veal Meatballs with Braised Vegetables,0.3416636580069991,-0.20674629768074623,0.386037706938453,2390.54,0.19060128673856117,0.19023316907476973,0.6191655441866691,-0.052476009604524476,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Escabeche,1.5069183380276385,0.8436830590079597,0.2453221825874528,3435.52,0.254447652757079,0.35972429210134127,0.38582805514157975,0.10447559612518625,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Kimchi-Sesame Hummus,-0.45874591719211544,-0.19700964004974014,-0.37651266076108814,1272.4,0.13215969820811063,0.36309336686576543,0.5047469349261239,0.03346117573090221,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
"Mussels with Spices, Ginger, Lemongrass and Coriander",0.30936662491840267,-0.47910374290607105,-0.5560519095255773,1141.24,0.3890855560618275,0.22102274718727,0.3898916967509025,0.08816725666818548,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Korean Hummus,0.1995567124171745,0.8443285832707889,-0.4119782149194019,2244.19,0.18028776529616478,0.5508980968634563,0.26881413784037894,0.19380132698211827,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Espinacas con Garbanzos/Spinach and Garbanzos,-0.41408691626615957,-0.12976752933837218,-0.5374591132347292,1161.5900000000001,0.15857574531461183,0.44077514441412197,0.40064911027126604,0.10368804827865254,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Quinoa Salad with Pistachios and Currants,-0.4470521638324511,0.30639169757984513,-0.4763567959088583,1541.21,0.1118342081870738,0.542638576183648,0.3455272156292783,0.14694752824079788,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Chicken in Garlic-Vinegar Sauce,1.0899525039458957,-0.44704270451889083,0.19789826605705177,2273.8900000000003,0.31857301804396865,0.12141308506568037,0.5600138968903509,-0.023867029627642505,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Ouzo Poached Shrimp with Tomatoes and Corn Salad,-0.18210512342634386,-0.4630194300239119,-0.3584113040197779,1193.85,0.22408175231394228,0.2213008334380366,0.554617414248021,-0.010640365205008967,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Greek Salmon Salad,-0.7772614848934467,-0.28205746167747836,-0.7787559320578062,652.77,0.08235672595247943,0.6108736614734133,0.3067696125741073,0.17702559860287698,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
"Dinner Tonight: Orzo with Cherry Tomatoes, Capers, and Lemon Recipe",-0.5280174847131742,-0.19953794341248757,-0.7061047853177963,883.48,0.16217684610857064,0.5208040929053289,0.3170190609861004,0.16186897269887265,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Cider Doughnuts with Maple-Tahini Glaze,-0.4897065213253218,1.052886713853168,-0.27879809699464847,2298.05,0.0683361980809817,0.6054698548769609,0.3261939470420574,0.16483061726246168,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Falafel, Feta, and Tomato Salad",-0.5075255740638578,-0.3663521716652493,-0.07591546962711218,1459.26,0.10323040445157133,0.23030851253374998,0.6664610830146787,-0.07684579855543218,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Seaside Salad,1.6114939037869218,-0.5406437226291151,0.5514071153579346,2780.05,0.3279509361342422,0.07427204546680814,0.5977770183989497,-0.05123900649268898,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
